ID,lang,sent,labels
36ca70ac-2568-44ff-bcc6-70880f673417,train,"ortiz  has  said  that  ,  as  a  child  ,  watching  perry  mason  on  television  inspired  her  to  become  a  lawyer  . ", O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  O  O  O  O  O  O  O  O  O
621ebdb5-a2dd-4b48-bb02-eb7f9482f25a,train,"tiengen  (  hochrhein  )  station  (  )  is  a  railway  station  in  the  town  of  waldshut-tiengen  ,  baden-württemberg  ,  germany  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-LOC  O  B-LOC  O  B-LOC  O
6c8b7d15-aec7-4486-8e28-4009539c1c00,train,"it  lies  approximately  north  of  grodziczno,  warmian-masurian  voivodeship  ,  east  of  nowe  miasto  lubawskie  ,  and  south  west  of  the  regional  capital  olsztyn  . ", O  O  O  O  O  B-LOC  I-LOC  I-LOC  O  O  O  B-LOC  I-LOC  I-LOC  O  O  O  O  O  O  O  O  B-LOC  O
bb731bc9-bb8f-4bb0-9d45-da4d033f3360,train,"the  final  night  was  broadcast  by  rai  1  ,  while  the  first  two  nights  were  broadcast  live  only  by  radio  . ", O  O  O  O  O  O  B-CORP  I-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O
d4c4419e-be28-40c5-ab29-fff4a1880c61,train,"they  had  eleven  opening  stands  of  over  100  and  ,  against  sussex  county  cricket  club  in  1885  ,  they  added  128  and  108  in  the  two  innings  . ", O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O  O  O  O
2654480e-cbac-445a-bc94-8450adc85854,train,"many  other  musicians  are  mentioned  in  the  liners  ,  including  experiences  with  bo  diddley  ,  devo  ,  and  roxy  music  . ", O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  B-GRP  O  O  B-GRP  I-GRP  O
e96a23cd-e614-4b56-b265-c3eb23929b3f,train,some  of  its  principal  members  joined  to  the  citizens'  movement , O  O  O  O  O  O  O  O  B-GRP  I-GRP
7dbe9623-c8cc-4bbf-b8dd-a8e92ed732f3,train,"fangoria  gave  the  film  a  1  /  4  rating  ,  writing  ,  this  is  a  deeply  disappointing  work  from  a  director  who  seems  to  be  yellowing  with  age  ,  his  vision  progressively  jaundicing  . ", B-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
0ea5a73e-2a93-484a-8454-3b020978ebaf,train,"having  decided  to  bowl  professionally  ,  he  did  not  get  back  into  golf  as  a  serious  endeavor  until  joining  the  pga  tour  champions  as  a  50  year  old  in  1992  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O
245eab1a-dabe-4cb2-b0be-9a7a4300e660,train,the  following  is  a  list  of  the  333  commune  of  france  of  the  ille-et-vilaine  department  of  france  of  france  . , O  O  O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  O  O  B-LOC  B-LOC  I-LOC  I-LOC  O  B-LOC  O
d0467dbd-e0fe-4cb1-8112-2feb7dfa2c51,train,"in  recent  years  ,  many  have  used  the  money  to  renovate  their  homes  ,  to  buy  dvd  players  and  satellite  dishes  ,  or  to  open  stores  ,  and  try  to  start  a  business  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
e88769a6-32e1-494e-a683-452bda46a302,train,he  was  given  a  two  year  professional  contract  by  manager  carlo  ancelotti  . , O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O
82bfa85f-3bc3-402d-87c9-7f9bf884b4eb,train,"conference  pear  (  england  ,  1894  ;  the  most  popular  commercial  variety  in  the  uk  ) ", B-PROD  I-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O  O
e05bce0c-68c1-4465-aeaf-d0d7c6a43c77,train,"jesse  james  :  custom  motorcycle  and  car  builder  ,  west  coast  choppers  and  monster  garage ", B-PER  I-PER  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  B-CW  I-CW
da4ea35e-e736-48b4-b1e0-04bb40c5ab14,train,greenstein  was  born  in  haifa  . , O  O  O  O  B-LOC  O
b94d7c9b-9239-44f1-9686-66ac648b1e46,train,he  was  a  member  of  the  german  democratic  party  until  its  dissolution  in  1933  . , O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O
7d54cfe2-b0d8-4408-9d08-b5e01d53cdb3,train,the  machine  is  preserved  at  the  musée  des  arts  et  métiers  in  paris  . , O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  I-LOC  I-LOC  O  B-LOC  O
3ec25faa-7b01-4aaa-aebc-77275e5ce476,train,the  engine  was  mated  to  a  6  speed  manual  transmission  manufactured  by  zf  friedrichshafen  ag  and  having  straight  cut  gears  . , O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  O  O  O  O  O
1dde705a-2cff-44b2-bfd3-fc9699069e71,train,"a  kayaker  's  spraydeck  is  also  known  as  a  sprayskirt  ,  because  it  is  donned  like  a  skirt  before  entering  the  boat  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  O  O  O  O  O
9c4ea667-2675-4d2b-b98d-0b280ec9739d,train,"need  for  speed:  prostreet  ,  burnout  3:  takedown  ,  and  burnout  dominator  use  autobahn  as  one  of  their  tracks  . ", B-CW  I-CW  I-CW  I-CW  O  B-CW  I-CW  I-CW  O  O  B-CW  I-CW  O  O  O  O  O  O  O  O
bdbc65bb-b751-4018-a107-ed107ca20126,train,his  elder  brother  moritz  von  jacobi  would  also  become  known  later  as  an  engineer  and  physicist  . , O  O  O  B-PER  I-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O
bc451a8d-5950-4728-b9b2-5d8e0ff1b514,train,"tomlinson  took  the  case  to  the  trades  union  congress  with  others  in  1975  ,  with  little  result  . ", O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O
c5866b73-535f-445d-849e-74c2d616f994,train,his  music  is  partially  published  by  novello  &  co  (  music  sales  group  )  . , O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  B-CORP  I-CORP  I-CORP  O  O
4f6293f7-51f3-41ba-a6c5-d183dc55fa31,train,this  is  a  list  of  works  by  the  italy  composer  tomaso  albinoni  (  1671  –  1751  )  . , O  O  O  O  O  O  O  O  B-LOC  O  B-PER  I-PER  O  O  O  O  O  O
d182a005-7ca0-4811-96c0-529f8f10357f,train,superliga  is  a  single  by  denmark  rockband  nephew  from  their  2004  album  usadsb  . , O  O  O  B-CW  O  B-LOC  O  B-GRP  O  O  O  O  B-CW  O
3966c95f-661a-4bf0-94db-14b95a3dbacc,train,the  city  is  served  by  belo  jardim  airport  . , O  O  O  O  O  B-LOC  I-LOC  I-LOC  O
6c7b22c3-1ede-471b-82ad-49dc54a4de83,train,"location  :  u.s.  route  50  /  west  virginia  route  28  ,  two  miles  west  of  romney  (  missing  ) ", O  O  B-LOC  I-LOC  I-LOC  O  B-LOC  I-LOC  I-LOC  I-LOC  O  O  O  O  O  B-LOC  O  O  O
0c822ce1-e23e-4b1e-a642-85d355c81c5e,train,"thamesmead  is  in  the  area  covered  by  the  hundred  ,  but  did  not  appear  as  a  locality  until  many  years  after  the  hundred  was  obsolete  . ", B-LOC  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
8320cee4-3e2c-4a3d-9ae7-d30f0ad64b48,train,"accordingly  ,  the  carriage  of  mail  by  train  in  great  britain  became  a  routine  event  within  a  matter  of  years  . ", O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  O  O  O  O  O  O  O  O  O
a3e8b225-01a0-41a2-b581-1c58bb664a63,train,it  is  owned  and  managed  by  central  nippon  expressway  company  . , O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  I-CORP  O
82e7654d-dca0-4d11-a6ae-660f63bf962b,train,li  xiaolu  &  ma  jian  as  vendors  selling  counterfeits , B-PER  I-PER  O  B-PER  I-PER  O  O  O  O
962dbb0b-e3da-474b-952a-705bfb1badc9,train,"other  referenced  cities  were  budapest  ,  milan  ,  rome  ,  stockholm  ,  gothenburg  ,  malmö  ,  oslo  and  copenhagen  . ", O  O  O  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O  B-LOC  O
6a00b8d4-fe53-4529-b182-53b7b676d187,train,the  project  site  is  about  890  km  west  of  kathmandu  . , O  O  O  O  O  O  O  O  O  B-LOC  O
43b4b974-e3fb-4982-935e-0af8be4853e5,train,"collier  joined  liberty  in  1961  ,  and  specialised  in  floral  prints  dresses  . ", O  O  B-CORP  O  O  O  O  O  O  O  O  O  O
a0ff570e-24ee-4e5d-ad57-e6568838c8e0,train,nautical  chart  and  satellite  photo  of  grounding  site  –  la  repubblica , O  O  O  O  O  O  O  O  O  B-GRP  I-GRP
9906c07f-5620-4048-9d1c-ee79ba49e432,train,"its  name  refers  to  its  main  sponsor  ,  the  online  discount  broker  binckbank  . ", O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  O
56f9e598-fa51-41e5-a175-865dba06dd0c,train,searchmonkey  (  often  misspelled  search  monkey  )  was  a  yahoo  service  which  allowed  developers  and  site  owners  to  use  structured  data  to  make  yahoo  ! , O  O  O  O  O  O  O  O  O  B-CORP  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
3b88064d-0ede-45f9-bfbc-740bbc8073cf,train,inprocomm  chips  have  also  been  used  in  melco  holdings  and  toshiba  products  . , O  O  O  O  O  O  O  B-CORP  I-CORP  O  B-CORP  O  O
cf3b95b9-019f-4829-929c-a2188af3a2af,train,"mi  hombre  sin  noche  acting  :  soledad  silveyra  ,  arnaldo  andré  serrano ", O  O  O  O  O  O  B-PER  I-PER  O  B-PER  I-PER  I-PER
08f991e9-54f1-4677-ac75-17da82951cfc,train,"he  ended  his  playing  career  at  the  age  of  30  ,  taking  the  goalkeeping  coach  position  at  stade  rennais  f.c.  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  O
6cc423b6-1061-4577-b0d4-94002cb17754,train,adjacent  were  separate  male  and  female  saunas  with  jacuzzi  . , O  O  O  O  O  O  O  O  B-CORP  O
0eb41888-4d37-4267-8c91-7736b32908f2,train,"the  jornada  del  muerto  volcano  is  a  shield  volcano  that  erupted  about  760,000  years  ago  ,  reaching  an  elevation  of  . ", O  B-LOC  I-LOC  I-LOC  I-LOC  O  O  B-LOC  I-LOC  O  O  O  O  O  O  O  O  O  O  O  O
99cb1920-006b-4c58-b1ee-d81dee88fc40,train,jaguar  (  kannada  &  telugu  ) , B-CW  O  O  O  O  O
ccc01063-8b21-47fb-811a-22d440524e7a,train,the  international  union  for  conservation  of  nature  (  iucn  )  has  assessed  the  copper  shark  as  vulnerable  worldwide  . , O  B-GRP  I-GRP  I-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O  O  O
fee095df-b76f-474a-b761-e9f4a950a979,train,a  copy  of  this  charter  is  in  the  parish  church  . , O  O  O  O  O  O  O  O  B-LOC  I-LOC  O
2d02df00-5598-4efe-b5c4-1f052d5f4085,train,suraj  ka  satvan  ghoda  (  the  seventh  horse  of  the  sun  )  1994 , B-CW  I-CW  I-CW  I-CW  O  O  O  O  O  O  O  O  O
b4deb552-1a72-4a81-93a1-d3108a079f6f,train,the  aircraft  is  made  from  composite  material  . , O  O  O  O  O  B-PROD  I-PROD  O
324e7dee-6418-4149-9f20-a4277a18cbac,train,"francisco  franco  bahamonde  ,  general  (  1940  ,  1942  ,  1943  ,  1949  50  ) ", B-PER  I-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O
a6d25ea9-0d74-4131-92c6-7609c0c2f533,train,fastest  lap  set  by  bent  viscaal  :  1  :  46.632  (  lap  18  ) , O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O
30c76728-e573-4257-a4ed-afc5aec3f102,train,"there  were  a  few  dissenting  voices  including  the  poet  and  critic  ricciotto  canudo  ,  who  felt  that  the  film  's  pictorial  effects  were  insufficiently  grounded  in  the  subject  . ", O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
d048b5c6-3e57-46b8-b222-8cb5d7b1d7a6,train,tripe  wrapped  around  sticks  and  cooked  over  hot  coals , B-PROD  O  O  O  O  O  O  O  O
cd6d738c-d272-4e8d-bcb3-b254bf1c16db,train,"“  now  ,  kasama  rin  ako  sa  bagong  soap  na  ‘  healing  hearts  ’  with  kristoffer  martin  .  ” ", O  O  O  O  O  O  O  O  O  O  O  B-CW  I-CW  O  O  O  O  O  O
62f4f920-55a2-48ab-93f7-5a6f0d5b5d62,train,"hackney  district  :  hackney  central  ,  dalston  ,  london  fields  ,  stoke  newington  (  part  ) ", O  O  O  B-LOC  I-LOC  O  B-LOC  O  B-LOC  I-LOC  O  B-LOC  I-LOC  O  O  O
544fd392-7ad5-4d7a-904e-a2d6267a1db2,train,fourth  round  lost  to  agnieszka  radwańska  [  3  ] , O  O  O  O  B-PER  I-PER  O  O  O
b7c66d79-037c-4065-a041-4608e7f12e21,train,"some  opponents  ,  including  herminio  iglesias  ,  called  for  voters  to  participate  in  the  referendum  and  vote  against  . ", O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O
c13b436d-9158-4806-9b6e-a9360820c046,train,"remington  xp-100  ,  a  bolt  action  pistol  that  can  fire  many  rifle  cartridges ", B-PROD  I-PROD  O  O  O  O  O  O  O  O  O  O  O
797085ad-37dd-455a-b6eb-2e72182f5eeb,train,"he  won  the  toss  and  made  72  batting  at  number  three  ,  followed  by  ken  barrington  and  vice  captain  tom  graveney  to  be  all  out  for  568  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O
9ca0f1a3-0fcc-4d37-8832-f2be2be981ce,train,he  was  on  the  ice  when  sidney  crosby  scored  the  tournament  winning  goal  in  overtime  . , O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O
d9fb99f7-fc15-4637-ac0a-260a8a25ed69,train,"kinako  ,  when  combined  with  milk  or  soy  milk  ,  can  also  be  made  into  a  drink  . ", O  O  O  O  O  O  O  B-PROD  I-PROD  O  O  O  O  O  O  O  O  O
0c379c78-c8c9-499a-86e8-aaebc36108c5,train,many  formulations  of  glass  have  aluminium  oxide  as  an  ingredient  . , O  O  O  B-PROD  O  O  O  O  O  O  O
fa1da801-3601-4d8f-851d-e5094b0117eb,train,another  application  of  the  stroboscope  can  be  seen  on  many  phonograph  turntables  . , O  O  O  O  O  O  O  O  O  O  B-PROD  O  O
eef5863f-eb37-456d-82aa-9b61adcbde14,train,"partita  ,  for  harpsichord  ,  electric  guitar  ,  bass  guitar  ,  harp  ,  double  bass  and  orchestra  (  1971  ,  revised  1991  ) ", B-CW  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
dde5daa7-b263-4da7-a344-0c14fbf4ac46,train,"bill  's  brother  emmett  dalton  received  23  gunshot  wounds  ,  but  survived  . ", O  O  O  B-PER  I-PER  O  O  O  O  O  O  O  O
5790da38-7c90-48cf-bd83-7054d30dd88e,train,"he  played  with  the  pawtucket  red  sox  for  the  rest  of  the  season  ,  appearing  in  50  games  . ", O  O  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O  O  O
5971a129-c846-41c4-b904-368f81fdc1c4,train,the  cinema  side  was  to  be  expanded  out  to  the  end  of  sears  . , O  O  O  O  O  O  O  O  O  O  O  O  B-CORP  O
250d4454-30cd-497d-a7fa-d713c58b45d6,train,"the  cables  stretch  1300  m  (  4,500  ft  )  across  the  river  thames  and  have  a  minimum  clearance  of  76  m  (  250  ft  )  . ", O  O  O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  O  O  O  O  O  O  O  O  O  O  O  O
9e8f7135-f532-4f1e-acb3-e1994ea79f7f,train,nagai  served  as  the  first  director  of  the  kamakura  museum  of  literature  from  1985  to  1990  . , O  O  O  O  O  O  O  O  B-LOC  I-LOC  I-LOC  I-LOC  O  O  O  O  O
74a3e56d-b274-494f-819d-8873eb946b76,train,three  versions  of  the  single  were  offered  ;  each  one  includes  two  different  songs  one  of  which  is  a  linda  yamamoto  cover  . , O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PER  I-PER  O  O
b2f7c011-f71d-4cec-9c69-570c6c7da63d,train,"three  years  later  ,  he  played  drug  smuggler  barry  seal  in  the  action  comedy  american  made  . ", O  O  O  O  O  O  O  O  B-PER  I-PER  O  O  O  O  B-CW  I-CW  O
92d7beb6-d629-4f95-bf1a-63b29b4b5de4,train,baumgartner  was  subsequently  hired  to  be  an  assistant  coach  with  the  new  utica  comets  . , O  O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  O
521f002f-2e4f-4f99-9644-fef3cde8d038,train,"peap  was  jointly  developed  by  cisco  systems  ,  microsoft  ,  and  rsa  . ", O  O  O  O  O  B-CORP  I-CORP  O  B-CORP  O  O  B-CORP  O
1eb2b677-9425-423d-b002-13d5a9b5acef,train,"the  purchase  of  the  aircraft  was  financed  by  the  government  ,  obtaining  ,  for  the  first  time  in  the  country  's  history  ,  a  loan  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  O
ffe89ade-b5d9-4b23-a717-22f801913135,train,"until  2007  the  bus  network  included  two  trolleybus  routes  ,  but  these  were  abandoned  in  preparation  for  planned  expansion  of  the  tram  network  . ", O  O  O  O  O  O  O  B-PROD  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
7a3ff645-7639-4708-8061-a7a7769833f0,train,"the  northern  portion  is  more  hilly  ,  including  the  south  barrule  ,  the  highest  point  of  the  south  of  the  island  at  . ", O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  O  O  O  O  O  O  O  O  O  O  O
9bfb31e8-4f2f-4d50-a3e3-6969b41b0d1c,train,aconit  in  grenoble  has  a  complete  1130  system  . , O  O  B-LOC  O  O  O  O  O  O
f34028ab-27e7-451c-a3ba-de98cf589415,train,a  foot  is  the  floor  level  termination  of  furniture  legs  . , O  O  O  O  O  O  O  O  B-PROD  O  O
e1ac3bf4-820f-4a8d-b3c7-ecf427ff78ce,train,he  is  buried  at  glendale  . , O  O  O  O  B-LOC  O
b12af6a4-d876-4cf4-8b5c-11ba47cf1451,train,january  11  the  raider  of  the  copper  hill  by  don  rosa  . , O  O  B-CW  I-CW  I-CW  I-CW  I-CW  I-CW  O  B-PER  I-PER  O
133899a6-1641-4823-9bf6-6e2eb3cf16a6,train,discusses  some  pitfalls  in  interpreting  and  translating  the  new  testament  . , O  O  O  O  O  O  O  O  B-CW  I-CW  O
58ca90c8-95e0-4042-9b18-596bf098ffe3,train,estrada  played  the  large  part  of  his  career  for  club  león  . , O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  O
d4e6a9c0-c6fa-45ef-9393-f29e57d6e799,train,"a  payment  card  ,  accepted  at  post  office  ltd  and  paypoint  outlets  ,  can  also  be  issued  to  members  on  request  . ", O  O  O  O  O  O  B-CORP  I-CORP  I-CORP  O  B-CORP  O  O  O  O  O  O  O  O  O  O  O
ff58ac38-143f-45db-a5cc-5edca0d93842,train,"raimundo  nonato  de  lima  ribeiro  ,  of  esporte  clube  bahia  ,  with  nine  goals  ,  was  the  competition  's  topscorer  . ", B-PER  I-PER  I-PER  I-PER  I-PER  O  O  B-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O  O  O
eab6716e-dadf-4953-b1be-758eb6c88f50,train,"wolfram  was  educated  at  eton  college  ,  but  left  prematurely  in  1976  . ", O  O  O  O  B-GRP  I-GRP  O  O  O  O  O  O  O
cf524d38-64b4-4e2d-a3bb-2e614b787781,train,;  barkol  airlines  —  3  (  march  2016  ) , O  B-CORP  I-CORP  O  O  O  O  O  O
0e842459-cd72-4973-b86a-6b922ff08583,train,the  first  single  from  that  album  was  what  it's  like  . , O  O  O  O  O  O  O  B-CW  I-CW  I-CW  O
362a7677-38f5-48b0-b51f-ed2813dc3d8a,train,"in  earlier  years  ,  it  saw  mixed  freight  including  livestock  in  and  meat  out  of  the  gepps  cross  abattoirs  and  sale  yards  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-LOC  I-LOC  O  O  O  O  O
c440d82e-c532-41b4-b704-13e513274fcf,train,"a  2  –  0  win  through  yohan  cabaye  and  fraizer  campbell  put  them  into  the  last  four  ,  again  for  the  first  time  in  21  years  . ", O  O  O  O  O  O  B-PER  I-PER  O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
045f70f2-93fc-40de-ac24-44bf95754497,train,"it  is  most  often  found  in  the  form  of  sweetened  condensed  milk  ,  with  sugar  added  . ", O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-PROD  O  O
14453a43-7ece-496c-b860-e06d73267261,train,"glaxosmithkline  received  the  bulk  of  the  fines  ,  being  fined  £  37,600,757  . ", B-CORP  O  O  O  O  O  O  O  O  O  O  O  O
6a487243-e51e-40e8-800a-cf08593d734b,train,"partly  through  the  tour  ,  labelmates  cobra  starship  were  added  to  the  support  . ", O  O  O  O  O  O  B-GRP  I-GRP  O  O  O  O  O  O
48035bfc-584a-4a19-a553-623c0f34fbbd,train,hmri  conducts  a  joint  postdoctoral  fellowship  program  in  conjunction  with  the  california  institute  of  technology  as  well  its  own  undergraduate  student  research  program  . , O  O  O  O  O  O  O  O  O  O  O  B-GRP  I-GRP  I-GRP  I-GRP  O  O  O  O  O  O  O  O  O
d8645cc0-fca5-42f1-b165-e83edac880d8,train,he  is  buried  in  greyfriars  kirk  . , O  O  O  O  B-LOC  I-LOC  O
ebb42396-866e-45ff-b618-4b77e4e4d1c6,train,"featured  celebrities  of  the  day  included  uri  geller  ,  kelly  brook  ,  loyd  grossman  ,  terry  pratchett  ,  steve  redgrave  and  martine  mccutcheon  . ", O  O  O  O  O  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O  B-PER  I-PER  O
8c3b10a5-2caa-4869-b2bc-da6f1b1397b6,train,"she  represents  ik  våg  ,  having  changed  clubs  from  kristiansands  if  in  2006  . ", O  O  B-GRP  I-GRP  O  O  O  O  O  B-GRP  I-GRP  O  O  O
9d01e94b-4727-450f-8fa0-1e39f8486fb7,train,"emperor  justinian  i  (  r  .  527  –  565  )  then  brutally  mopped  up  the  rest  of  the  pagans  ,  highly  literate  academics  on  one  end  of  the  scale  and  illiterate  peasants  on  the  other  . ", O  B-PER  I-PER  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O
